time,open,high,low,close,Up Trend,Down Trend,EMA,EMA,Daily Pivot,Daily BC,Daily TC,Daily R1,Daily R2,Daily S1,Daily S2,Daily S3,Volume
2026-01-09T10:20:00+05:30,25861.5,25881.35,25854.1,25870.45,25820.102301631985,,25877.219448902146,25869.766411528468,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3108801
2026-01-09T10:25:00+05:30,25871.9,25896.85,25858.05,25887.85,25820.102301631985,,25878.23188234004,25873.383129222773,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3381436
2026-01-09T10:30:00+05:30,25888.45,25890.75,25852.25,25853.1,25820.102301631985,,25875.838369736226,25869.32650337822,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3377001
2026-01-09T10:35:00+05:30,25853.15,25858.2,25838.55,25851,25820.102301631985,,25873.472810713727,25865.661202702577,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,2652794
2026-01-09T10:40:00+05:30,25852.55,25864.15,25843.9,25856.45,25820.102301631985,,25871.851590645754,25863.818962162062,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,2354388
2026-01-09T10:45:00+05:30,25856.85,25868.4,25853.3,25855.4,25820.102301631985,,25870.284772489016,25862.13516972965,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3436133
2026-01-09T10:50:00+05:30,25855.75,25861.6,25827.25,25831.65,25820.102301631985,,25866.605270347205,25856.038135783718,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,2748524
2026-01-09T10:55:00+05:30,25831.2,25834.2,25806.8,25821.65,25820.102301631985,,25862.323816028424,25849.160508626974,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3024016
2026-01-09T11:00:00+05:30,25821.3,25822.05,25806,25810.65,,25898.033775677737,25857.402500216194,25841.45840690158,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3407772
2026-01-09T11:05:00+05:30,25811,25819,25806.8,25817.1,,25892.167898109965,25853.56416686227,25836.586725521265,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3784196
2026-01-09T11:10:00+05:30,25817.25,25824.3,25798.8,25799,,25890.541108298967,25848.367579542053,25829.06938041701,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3035039
2026-01-09T11:15:00+05:30,25800.15,25807.55,25793.65,25796.05,,25875.861997469066,25843.384952919,25822.46550433361,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3004306
2026-01-09T11:20:00+05:30,25797.05,25800.95,25790.95,25792.75,,25866.685797722163,25838.562576450524,25816.522403466886,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3243001
2026-01-09T11:25:00+05:30,25793.15,25806.7,25792.45,25804.5,,25866.685797722163,25835.318521550475,25814.11792277351,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3052884
2026-01-09T11:30:00+05:30,25805.2,25821.65,25791.65,25791.75,,25866.685797722163,25831.16913854567,25809.644338218808,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,2705577
2026-01-09T11:35:00+05:30,25791.55,25791.55,25753.75,25759.95,,25847.179146539456,25824.386363446083,25799.705470575045,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3813428
2026-01-09T11:40:00+05:30,25761.45,25766.75,25753.7,25755.35,,25831.216231885508,25817.811471689314,25790.834376460036,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3168397
2026-01-09T11:45:00+05:30,25754.95,25761.7,25743.5,25746.75,,25821.952108696958,25811.04371248081,25782.01750116803,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,2462050
2026-01-09T11:50:00+05:30,25747.85,25751.6,25735.15,25741.75,,25810.726897827262,25804.44431129216,25773.964000934422,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3537287
2026-01-09T11:55:00+05:30,25742.6,25751.3,25737.8,25743.25,,25809.216708044536,25798.61628164529,25767.821200747538,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,2512474
2026-01-09T12:00:00+05:30,25743.9,25757.2,25737.3,25756.05,,25809.216708044536,25794.562350060023,25765.46696059803,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,2252030
2026-01-09T12:05:00+05:30,25756.75,25761.75,25749.85,25750.05,,25809.216708044536,25790.323078625734,25762.383568478424,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,2458330
2026-01-09T12:10:00+05:30,25750.25,25753.35,25734.1,25739.35,,25804.690730164468,25785.468499708997,25757.77685478274,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,2928501
2026-01-09T12:15:00+05:30,25740.45,25756.65,25740.2,25745.15,,25804.690730164468,25781.628642593856,25755.251483826192,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3984900
2026-01-09T12:20:00+05:30,25746.3,25746.65,25730.45,25731.1,,25797.463241433223,25776.81639091825,25750.421187060954,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,2759073
2026-01-09T12:25:00+05:30,25731.75,25738.55,25714.85,25716.75,,25786.831917289896,25771.09578225937,25743.686949648763,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,2668258
2026-01-09T12:30:00+05:30,25717,25729,25713.6,25718.65,,25780.03872556091,25766.100945853716,25738.67955971901,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3358358
2026-01-09T12:35:00+05:30,25718,25718,25681.1,25695.2,,25763.679853004818,25759.348474820028,25729.983647775207,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,4433378
2026-01-09T12:40:00+05:30,25694.9,25695.15,25674.5,25689.15,,25748.751867704337,25752.662905789548,25721.816918220167,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3396011
2026-01-09T12:45:00+05:30,25688.95,25690.1,25665.15,25673.45,,25742.6441809339,25745.118819523876,25712.143534576135,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3019023
2026-01-09T12:50:00+05:30,25673.8,25698.8,25672.85,25692.9,,25742.6441809339,25740.14559861684,25708.29482766091,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,6223980
2026-01-09T12:55:00+05:30,25691.9,25699.45,25683.3,25689.7,,25742.6441809339,25735.341255891428,25704.575862128728,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,14284955
2026-01-09T13:00:00+05:30,25691.3,25697.85,25680.65,25689.25,,25742.6441809339,25730.951612473196,25701.510689702984,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3385660
2026-01-09T13:05:00+05:30,25688.55,25695.65,25683.25,25688.35,,25742.6441809339,25726.89431604718,25698.878551762387,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,2818481
2026-01-09T13:10:00+05:30,25689.2,25698.3,25686.35,25691.05,,25742.6441809339,25723.480571661734,25697.31284140991,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,2693684
2026-01-09T13:15:00+05:30,25690.85,25703.15,25685.25,25702.5,,25742.6441809339,25721.482421979665,25698.350273127926,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,2284415
2026-01-09T13:20:00+05:30,25703.1,25716.35,25700.9,25702.35,,25742.6441809339,25719.66028655303,25699.150218502342,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,2827916
2026-01-09T13:25:00+05:30,25702.45,25710,25699,25709.15,,25742.6441809339,25718.659306881313,25701.150174801875,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3363216
2026-01-09T13:30:00+05:30,25708.6,25710.8,25688.1,25694.7,,25742.6441809339,25716.37746813071,25699.8601398415,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3269591
2026-01-09T13:35:00+05:30,25695.85,25730.4,25695.85,25716.1,,25742.6441809339,25716.35104259445,25703.1081118732,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3215981
2026-01-09T13:40:00+05:30,25716.35,25716.35,25681.3,25683.8,,25742.6441809339,25713.250943299743,25699.24648949856,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,2980482
2026-01-09T13:45:00+05:30,25684.9,25691.95,25670.65,25681.5,,25742.6441809339,25710.227043937863,25695.697191598847,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,4328589
2026-01-09T13:50:00+05:30,25681.6,25687.6,25666.4,25671.65,,25741.91382100559,25706.553039753304,25690.88775327908,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3568464
2026-01-09T13:55:00+05:30,25671.7,25687.65,25664.85,25683.85,,25741.51243890503,25704.390845491085,25689.480202623265,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,2786462
2026-01-09T14:00:00+05:30,25683.9,25692.95,25671.5,25682.6,,25741.51243890503,25702.315526872888,25688.10416209861,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,2933794
2026-01-09T14:05:00+05:30,25683.1,25689.25,25671.75,25680.4,,25741.51243890503,25700.228333837375,25686.563329678887,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,2598329
2026-01-09T14:10:00+05:30,25681.9,25682.65,25658.75,25660.15,,25735.383667961767,25696.411349662387,25681.28066374311,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3568650
2026-01-09T14:15:00+05:30,25662.85,25675.85,25654.6,25661.35,,25729.81530116559,25693.072173504064,25677.294530994488,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3187552
2026-01-09T14:20:00+05:30,25663.35,25669.9,25655.9,25660.1,,25725.231271049033,25689.93196650368,25673.85562479559,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3687125
2026-01-09T14:25:00+05:30,25662.1,25673.75,25651.9,25652.05,,25725.231271049033,25686.324160169996,25669.49449983647,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3415958
2026-01-09T14:30:00+05:30,25653.8,25662.3,25648.4,25661.25,,25715.907829549713,25683.93614491571,25667.845599869175,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3720558
2026-01-09T14:35:00+05:30,25662.15,25670.65,25652.1,25652.9,,25715.907829549713,25680.980321590407,25664.85647989534,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3898610
2026-01-09T14:40:00+05:30,25653,25662.25,25623,25657.3,,25708.46034193527,25678.72505286751,25663.345183916274,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,5449873
2026-01-09T14:45:00+05:30,25658.75,25671.2,25657.25,25669.95,,25708.46034193527,25677.889333546795,25664.66614713302,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,5321726
2026-01-09T14:50:00+05:30,25671.3,25673.15,25658.35,25669.75,,25708.46034193527,25677.11415892329,25665.682917706414,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,3717154
2026-01-09T14:55:00+05:30,25672.05,25684.35,25668.85,25674.7,,25708.46034193527,25676.884239025832,25667.486334165133,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,4290972
2026-01-09T15:00:00+05:30,25679.9,25684.6,25661.05,25679.45,,25708.46034193527,25677.128597213847,25669.879067332105,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,7692601
2026-01-09T15:05:00+05:30,25681.35,25696.8,25676.9,25688.75,,25708.46034193527,25678.235397479195,25673.653253865683,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,6473501
2026-01-09T15:10:00+05:30,25689.05,25703,25685.9,25695.05,,25708.46034193527,25679.836788195462,25677.932603092548,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,7226213
2026-01-09T15:15:00+05:30,25694.15,25694.15,25677.05,25678,,25708.46034193527,25679.66185598637,25677.946082474038,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,7260100
2026-01-09T15:20:00+05:30,25679.95,25697.35,25678.85,25685.85,,25708.46034193527,25680.25120303529,25679.52686597923,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,10510564
2026-01-09T15:25:00+05:30,25686.05,25703.7,25681.5,25703.7,,25708.46034193527,25682.484421793833,25684.361492783384,25956.166666666668,25916.508333333335,25995.825,26053.883333333335,26230.916666666668,25779.133333333335,25681.416666666668,25504.383333333335,9360498
2026-01-12T09:15:00+05:30,25676.9,25700.95,25610.55,25611.05,,25708.46034193527,25675.681143527752,25669.69919422671,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,9657622
2026-01-12T09:20:00+05:30,25609.95,25610.65,25554.9,25559.8,,25673.361835734475,25664.644844144157,25647.719355381367,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,6870300
2026-01-12T09:25:00+05:30,25558.85,25566.05,25529.05,25532.45,,25640.178152161025,25652.054858987573,25624.665484305093,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,6294685
2026-01-12T09:30:00+05:30,25532.35,25579.15,25530.2,25568.75,,25640.178152161025,25644.12106289352,25613.482387444074,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,5038283
2026-01-12T09:35:00+05:30,25569.1,25597.1,25560.6,25583.85,,25640.178152161025,25638.380961665564,25607.55590995526,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,8607816
2026-01-12T09:40:00+05:30,25582.05,25582.05,25543.65,25557.6,,25640.178152161025,25630.687536745034,25597.564727964207,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,3853801
2026-01-12T09:45:00+05:30,25558.4,25595.55,25546,25595.45,,25640.178152161025,25627.331580864553,25597.141782371367,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,4185958
2026-01-12T09:50:00+05:30,25596.25,25608.55,25575.6,25589.9,,25640.178152161025,25623.766668401262,25595.693425897094,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,3540936
2026-01-12T09:55:00+05:30,25590.1,25601.15,25557.55,25557.55,,25640.178152161025,25617.460319029713,25588.064740717677,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,2968004
2026-01-12T10:00:00+05:30,25557.9,25591.8,25557.45,25589.7,,25640.178152161025,25614.81647912212,25588.39179257414,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,3506486
2026-01-12T10:05:00+05:30,25588.95,25596.25,25575.05,25580.3,,25640.178152161025,25611.529195396204,25586.773434059312,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,2834020
2026-01-12T10:10:00+05:30,25579.45,25579.6,25556.4,25556.9,,25640.178152161025,25606.326414882282,25580.79874724745,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,2683561
2026-01-12T10:15:00+05:30,25557.35,25587.05,25545.95,25583.6,,25640.178152161025,25604.161994417304,25581.358997797957,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,2844242
2026-01-12T10:20:00+05:30,25583.3,25591.65,25574.85,25585.45,,25640.178152161025,25602.379899710893,25582.177198238365,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,3051693
2026-01-12T10:25:00+05:30,25585.15,25598.2,25571.5,25583.15,,25640.178152161025,25600.54848069081,25582.371758590692,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,2741684
2026-01-12T10:30:00+05:30,25582.85,25593,25566.4,25570.95,,25640.178152161025,25597.729577767877,25580.087406872553,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,2458013
2026-01-12T10:35:00+05:30,25570.9,25575.25,25560.85,25560.85,,25640.178152161025,25594.21723702808,25576.23992549804,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,2882594
2026-01-12T10:40:00+05:30,25559.85,25574.2,25558.25,25563.15,,25640.178152161025,25591.258452549213,25573.621940398432,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,2645730
2026-01-12T10:45:00+05:30,25561.8,25573.05,25538.8,25569.45,,25640.178152161025,25589.181457068335,25572.787552318747,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,2925071
2026-01-12T10:50:00+05:30,25569.25,25582.65,25551.85,25556.7,,25640.178152161025,25586.087984966587,25569.570041854997,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,2796671
2026-01-12T10:55:00+05:30,25556.35,25561.85,25545.6,25547.35,,25636.94939957937,25582.398653065007,25565.126033483997,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,2593308
2026-01-12T11:00:00+05:30,25547.6,25551.5,25541.25,25547.35,,25624.351959621436,25579.060686106433,25561.570826787196,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,2209690
2026-01-12T11:05:00+05:30,25547.15,25549.45,25534.8,25541.4,,25616.69926365929,25575.4739540963,25557.536661429756,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,3055471
2026-01-12T11:10:00+05:30,25541.05,25547.4,25529.55,25532.85,,25610.946837293362,25571.41452989665,25552.599329143806,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,2559890
2026-01-12T11:15:00+05:30,25531.9,25532.95,25509.5,25514.95,,25593.484653564028,25566.03695562078,25545.069463315045,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,2237394
2026-01-12T11:20:00+05:30,25515.35,25521.2,25503.05,25507.35,,25582.603688207626,25560.447721752134,25537.525570652037,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,3635486
2026-01-12T11:25:00+05:30,25507.75,25517.05,25501.65,25502.4,,25577.40081938686,25554.91936729955,25530.50045652163,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,2684529
2026-01-12T11:30:00+05:30,25501.95,25502.5,25473.4,25475,,25557.925737448175,25547.307998985307,25519.400365217305,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,4228740
2026-01-12T11:35:00+05:30,25475.65,25493.2,25474.75,25482.7,,25552.488163703358,25541.154856224803,25512.060292173843,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,3585487
2026-01-12T11:40:00+05:30,25483,25489,25473.4,25480.6,,25547.541847333025,25535.387727060537,25505.768233739072,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,2596362
2026-01-12T11:45:00+05:30,25481.45,25499.95,25474.5,25490.85,,25547.541847333025,25531.146038769057,25502.784586991256,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,2394947
2026-01-12T11:50:00+05:30,25491,25496.9,25483.9,25492.15,,25547.541847333025,25527.43213031486,25500.657669593005,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,2829528
2026-01-12T11:55:00+05:30,25491.3,25502.85,25491.25,25501.55,,25547.541847333025,25524.96716552297,25500.836135674403,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,3059228
2026-01-12T12:00:00+05:30,25501.45,25516.95,25496.2,25501,,25547.541847333025,25522.684578330303,25500.868908539524,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,3043322
2026-01-12T12:05:00+05:30,25501.1,25530.45,25500.75,25520,,25547.541847333025,25522.428904203607,25504.69512683162,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,2935050
2026-01-12T12:10:00+05:30,25520.45,25578.9,25511,25578.3,25466.657871161493,,25527.74996094612,25519.416101465296,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,3793798
2026-01-12T12:15:00+05:30,25577.5,25613.3,25566.25,25601.3,25505.197084045343,,25534.7547265703,25535.792881172238,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,4479828
2026-01-12T12:20:00+05:30,25601.9,25667.5,25601.05,25644.85,25538.21987564081,,25545.23999070646,25557.60430493779,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,5083038
2026-01-12T12:25:00+05:30,25642.55,25678.9,25634.9,25660.8,25557.25038807673,,25556.245705877274,25578.243443950232,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,4465460
2026-01-12T12:30:00+05:30,25660.95,25702.8,25656.45,25697.5,25576.035349269056,,25569.698495793724,25602.094755160186,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,4388595
2026-01-12T12:35:00+05:30,25696.95,25707.85,25676.1,25680.75,25589.219314342146,,25580.274829527654,25617.825804128148,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,4477119
2026-01-12T12:40:00+05:30,25680.85,25737.25,25679.5,25723.05,25598.569882907934,,25593.872464810735,25638.870643302518,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,4099706
2026-01-12T12:45:00+05:30,25723.35,25738.4,25710.6,25710.6,25617.33539461714,,25604.989372924,25653.216514642016,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,4090530
2026-01-12T12:50:00+05:30,25710.9,25727.4,25710.9,25726.5,25617.661855155427,,25616.561813597906,25667.873211713613,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,3419835
2026-01-12T12:55:00+05:30,25725.95,25728.3,25708.85,25709.05,25621.40066963988,,25625.370212302867,25676.108569370892,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,2683183
2026-01-12T13:00:00+05:30,25709.5,25710.95,25673.1,25699.4,25621.40066963988,,25632.420668274022,25680.766855496713,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,3633430
2026-01-12T13:05:00+05:30,25698.85,25720.55,25698.25,25717.1,25621.40066963988,,25640.485366533638,25688.03348439737,25748.966666666664,25716.133333333328,25781.8,25874.933333333327,26066.566666666666,25557.33333333333,25431.366666666665,25239.73333333333,2950975
